NUMBER OF OBSERVATIONS								
1621							
DAY	MONTH	YEAR	RAIN	PE	SOIL_VWC	GWL	ABS	
27	12	2016	0.005374726	0.3	0.393	-9999	0	
28	12	2016	0.271701723	0.3	0.38	-9999	0	
29	12	2016	0.16200842	0.3	0.378	-9999	0	
30	12	2016	0.225890234	0.3	0.439	-9999	0	
31	12	2016	0.52294457	0.3	0.434	-9999	0	
1	1	2017	4.62576437	0.358064516	0.452	-9999	0	
2	1	2017	0.054488398	0.358064516	0.454	-9999	0	
3	1	2017	0.120859191	0.358064516	0.429	-9999	0	
4	1	2017	0.047955967	0.358064516	0.402	-9999	0	
5	1	2017	0.083276249	0.358064516	0.404	-9999	0	
6	1	2017	1.257548332	0.358064516	0.416	-9999	0	
7	1	2017	0.08731842	0.358064516	0.425	-9999	0	
8	1	2017	0.210660666	0.358064516	0.415	-9999	0	
9	1	2017	4.76013279	0.358064516	0.434	-9999	0	
10	1	2017	0.028850159	0.358064516	0.451	-9999	0	
11	1	2017	0.017419728	0.358064516	0.421	-9999	0	
12	1	2017	10.09686279	0.358064516	0.417	-9999	0	
13	1	2017	1.588690281	0.358064516	0.442	-9999	0	
14	1	2017	1.361529946	0.358064516	0.42	-9999	0	
15	1	2017	2.874836922	0.358064516	0.441	-9999	0	
16	1	2017	0.010252688	0.358064516	0.452	-9999	0	
17	1	2017	0.002295411	0.358064516	0.449	-9999	0	
18	1	2017	0.01495246	0.358064516	0.413	-9999	0	
19	1	2017	0.003649204	0.358064516	0.4	-9999	0	
20	1	2017	0.11175295	0.358064516	0.434	-9999	0	
21	1	2017	0.004446568	0.358064516	0.441	-9999	0	
22	1	2017	0	0.358064516	0.432	-9999	0	
23	1	2017	0.159400821	0.358064516	0.426	-9999	0	
24	1	2017	0.071384609	0.358064516	0.425	-9999	0	
25	1	2017	0.183478385	0.358064516	0.453	-9999	0	
26	1	2017	0	0.358064516	0.406	-9999	0	
27	1	2017	0.156156555	0.358064516	0.43	-9999	0	
28	1	2017	0.465013117	0.358064516	0.43	-9999	0	
29	1	2017	8.53264904	0.358064516	0.454	-9999	0	
30	1	2017	0.034635182	0.358064516	0.452	15.86	0	
31	1	2017	7.570587158	0.358064516	0.431	-9999	0	
1	2	2017	2.307443142	0.678571429	0.479	-9999	0	
2	2	2017	0.045139994	0.678571429	0.464	-9999	0	
3	2	2017	0.631492317	0.678571429	0.446	-9999	0	
4	2	2017	0.58329308	0.678571429	0.431	-9999	0	
5	2	2017	0.009306919	0.678571429	0.456	-9999	0	
6	2	2017	3.373561621	0.678571429	0.408	-9999	0	
7	2	2017	1.092236042	0.678571429	0.437	-9999	0	
8	2	2017	0.172584966	0.678571429	0.461	-9999	0	
9	2	2017	0.111378714	0.678571429	0.449	-9999	0	
10	2	2017	0.506794572	0.678571429	0.429	-9999	0	
11	2	2017	4.570585251	0.678571429	0.457	-9999	0	
12	2	2017	0.188702017	0.678571429	0.455	-9999	0	
13	2	2017	0.001968153	0.678571429	0.46	-9999	0	
14	2	2017	0.289873838	0.678571429	0.434	-9999	0	
15	2	2017	0.807777166	0.678571429	0.441	-9999	0	
16	2	2017	0.472650468	0.678571429	0.431	-9999	0	
17	2	2017	0.001055701	0.678571429	0.433	-9999	0	
18	2	2017	0.000583844	0.678571429	0.426	-9999	0	
19	2	2017	0	0.678571429	0.418	-9999	0	
20	2	2017	0.681560159	0.678571429	0.408	16.3	0	
21	2	2017	0.433365971	0.678571429	0.377	-9999	0	
22	2	2017	10.60790062	0.678571429	0.42	-9999	0	
23	2	2017	0.59184128	0.678571429	0.45	-9999	0	
24	2	2017	0.049047377	0.678571429	0.432	-9999	0	
25	2	2017	0.591730952	0.678571429	0.436	-9999	0	
26	2	2017	4.891989708	0.678571429	0.426	-9999	0	
27	2	2017	3.78060174	0.678571429	0.463	-9999	0	
28	2	2017	3.282726526	0.678571429	0.468	-9999	0	
1	3	2017	1.799855709	1.464516129	0.44	-9999	0	
2	3	2017	0.530177832	1.464516129	0.454	-9999	0	
3	3	2017	1.591330886	1.464516129	0.434	-9999	0	
4	3	2017	0.13711752	1.464516129	0.441	-9999	0	
5	3	2017	5.748495579	1.464516129	0.456	-9999	0	
6	3	2017	1.159102321	1.464516129	0.431	-9999	0	
7	3	2017	3.909758806	1.464516129	0.435	-9999	0	
8	3	2017	1.937134504	1.464516129	0.456	-9999	0	
9	3	2017	0.07297276	1.464516129	0.41	-9999	0	
10	3	2017	0	1.464516129	0.411	-9999	0	
11	3	2017	0.000809743	1.464516129	0.432	-9999	0	
12	3	2017	0.007677066	1.464516129	0.428	-9999	0	
13	3	2017	0.000256292	1.464516129	0.401	-9999	0	
14	3	2017	0.000325286	1.464516129	0.423	-9999	0	
15	3	2017	0.000882435	1.464516129	0.398	-9999	0	
16	3	2017	0	1.464516129	0.39	-9999	0	
17	3	2017	0.00839364	1.464516129	0.358	-9999	0	
18	3	2017	0.72001636	1.464516129	0.348	-9999	0	
19	3	2017	2.220505476	1.464516129	0.352	-9999	0	
20	3	2017	3.655712366	1.464516129	0.399	-9999	0	
21	3	2017	0.003260876	1.464516129	0.415	-9999	0	
22	3	2017	2.942703962	1.464516129	0.404	-9999	0	
23	3	2017	0.003941291	1.464516129	0.397	-9999	0	
24	3	2017	0.000691581	1.464516129	0.364	-9999	0	
25	3	2017	9.22E-05	1.464516129	0.332	-9999	0	
26	3	2017	0.000241147	1.464516129	0.336	-9999	0	
27	3	2017	0.001655532	1.464516129	0.335	17.28	0	
28	3	2017	0.304766506	1.464516129	0.336	-9999	0	
29	3	2017	0.04288996	1.464516129	0.358	-9999	0	
30	3	2017	0	1.464516129	0.345	-9999	0	
31	3	2017	0.003911997	1.464516129	0.327	-9999	0	
1	4	2017	0.016195616	2.216666667	0.319	-9999	0	
2	4	2017	0.001931213	2.216666667	0.316	-9999	0	
3	4	2017	0.000566334	2.216666667	0.321	-9999	0	
4	4	2017	7.53E-05	2.216666667	0.32	-9999	0	
5	4	2017	0	2.216666667	0.302	-9999	0	
6	4	2017	0	2.216666667	0.3	-9999	0	
7	4	2017	0.001040837	2.216666667	0.328	-9999	0	
8	4	2017	0.001887336	2.216666667	0.312	-9999	0	
9	4	2017	0	2.216666667	0.289	-9999	0	
10	4	2017	0	2.216666667	0.293	-9999	0	
11	4	2017	0	2.216666667	0.283	-9999	0	
12	4	2017	0.004881342	2.216666667	0.283	-9999	0	
13	4	2017	0.001804482	2.216666667	0.276	17.24	0	
14	4	2017	1.233257174	2.216666667	0.282	-9999	0	
15	4	2017	0.019019498	2.216666667	0.28	-9999	0	
16	4	2017	1.235074162	2.216666667	0.271	-9999	0	
17	4	2017	0.040082544	2.216666667	0.279	-9999	0	
18	4	2017	0.001436769	2.216666667	0.271	-9999	0	
19	4	2017	0	2.216666667	0.301	-9999	0	
20	4	2017	0.233230591	2.216666667	0.296	-9999	0	
21	4	2017	0.07851959	2.216666667	0.288	-9999	0	
22	4	2017	0.000743846	2.216666667	0.272	-9999	0	
23	4	2017	0.000403698	2.216666667	0.28	-9999	0	
24	4	2017	0.205530539	2.216666667	0.278	-9999	0	
25	4	2017	1.401167631	2.216666667	0.258	-9999	0	
26	4	2017	2.124830723	2.216666667	0.266	-9999	0	
27	4	2017	0.731426954	2.216666667	0.273	-9999	0	
28	4	2017	0.002707109	2.216666667	0.265	-9999	0	
29	4	2017	0	2.216666667	0.274	-9999	0	
30	4	2017	2.140521765	2.216666667	0.248	-9999	0	
1	5	2017	0.00683371	3.116129032	0.269	-9999	0	
2	5	2017	0.125259534	3.116129032	0.276	-9999	0	
3	5	2017	0.942107081	3.116129032	0.28	-9999	0	
4	5	2017	0	3.116129032	0.265	-9999	0	
5	5	2017	0.000230942	3.116129032	0.267	-9999	0	
6	5	2017	0.001646404	3.116129032	0.255	-9999	0	
7	5	2017	0	3.116129032	0.241	-9999	0	
8	5	2017	0	3.116129032	0.246	-9999	0	
9	5	2017	0	3.116129032	0.251	-9999	0	
10	5	2017	0.000263605	3.116129032	0.245	-9999	0	
11	5	2017	0.990705073	3.116129032	0.234	-9999	0	
12	5	2017	0.028699137	3.116129032	0.252	-9999	0	
13	5	2017	0.640208066	3.116129032	0.252	-9999	0	
14	5	2017	0.141113743	3.116129032	0.242	-9999	0	
15	5	2017	0.589960039	3.116129032	0.242	-9999	0	
16	5	2017	21.18593407	3.116129032	0.251	-9999	0	
17	5	2017	10.32901192	3.116129032	0.362	-9999	0	
18	5	2017	18.39054871	3.116129032	0.384	-9999	0	
19	5	2017	0.125267893	3.116129032	0.436	-9999	0	
20	5	2017	0.917539656	3.116129032	0.422	-9999	0	
21	5	2017	0	3.116129032	0.405	-9999	0	
22	5	2017	0	3.116129032	0.383	-9999	0	
23	5	2017	0	3.116129032	0.375	-9999	0	
24	5	2017	0	3.116129032	0.355	-9999	0	
25	5	2017	0	3.116129032	0.346	16.39	0	
26	5	2017	0.009431741	3.116129032	0.334	-9999	0	
27	5	2017	5.276586056	3.116129032	0.33	-9999	0	
28	5	2017	10.71860409	3.116129032	0.334	-9999	0	
29	5	2017	0.029825591	3.116129032	0.405	-9999	0	
30	5	2017	0	3.116129032	0.39	-9999	0	
31	5	2017	4.44E-05	3.116129032	0.364	-9999	0	
1	6	2017	0	3.72	0.356	-9999	0	
2	6	2017	5.136707783	3.72	0.337	-9999	0	
3	6	2017	0.026531136	3.72	0.357	-9999	0	
4	6	2017	0.001046555	3.72	0.317	-9999	0	
5	6	2017	5.928561687	3.72	0.34	-9999	0	
6	6	2017	15.05902672	3.72	0.416	-9999	0	
7	6	2017	1.181086898	3.72	0.392	-9999	0	
8	6	2017	1.194563627	3.72	0.405	-9999	0	
9	6	2017	0.048493017	3.72	0.378	-9999	0	
10	6	2017	0.000285237	3.72	0.367	-9999	0	
11	6	2017	0	3.72	0.345	-9999	0	
12	6	2017	9.22E-05	3.72	0.327	-9999	0	
13	6	2017	0.006904571	3.72	0.314	-9999	0	
14	6	2017	0	3.72	0.294	-9999	0	
15	6	2017	0	3.72	0.3	-9999	0	
16	6	2017	0	3.72	0.282	-9999	0	
17	6	2017	0	3.72	0.291	-9999	0	
18	6	2017	0.00012428	3.72	0.284	-9999	0	
19	6	2017	0	3.72	0.284	-9999	0	
20	6	2017	0	3.72	0.261	15.97	0	
21	6	2017	0	3.72	0.261	-9999	0	
22	6	2017	0.900770664	3.72	0.257	-9999	0	
23	6	2017	0.015446095	3.72	0.24	-9999	0	
24	6	2017	9.28E-05	3.72	0.24	-9999	0	
25	6	2017	0.005138716	3.72	0.248	-9999	0	
26	6	2017	0	3.72	0.221	-9999	0	
27	6	2017	25.75753593	3.72	0.241	-9999	0	
28	6	2017	0.03128114	3.72	0.366	-9999	0	
29	6	2017	0.003806041	3.72	0.353	-9999	0	
30	6	2017	0.455974013	3.72	0.344	-9999	0	
1	7	2017	0.007185711	3.229032258	0.328	-9999	0	
2	7	2017	0.013739356	3.229032258	0.305	-9999	0	
3	7	2017	0.07858777	3.229032258	0.287	-9999	0	
4	7	2017	0	3.229032258	0.292	-9999	0	
5	7	2017	6.50E-05	3.229032258	0.284	-9999	0	
6	7	2017	1.005865097	3.229032258	0.275	-9999	0	
7	7	2017	0.068208307	3.229032258	0.26	-9999	0	
8	7	2017	0	3.229032258	0.244	-9999	0	
9	7	2017	0.000260819	3.229032258	0.248	-9999	0	
10	7	2017	2.562540531	3.229032258	0.266	-9999	0	
11	7	2017	20.37820053	3.229032258	0.281	-9999	0	
12	7	2017	0.004767189	3.229032258	0.356	-9999	0	
13	7	2017	0.024914876	3.229032258	0.347	-9999	0	
14	7	2017	0	3.229032258	0.335	-9999	0	
15	7	2017	0.004988551	3.229032258	0.317	-9999	0	
16	7	2017	0.534943402	3.229032258	0.316	-9999	0	
17	7	2017	0	3.229032258	0.303	-9999	0	
18	7	2017	7.833939075	3.229032258	0.297	-9999	0	
19	7	2017	0.114366248	3.229032258	0.328	-9999	0	
20	7	2017	1.211881042	3.229032258	0.329	-9999	0	
21	7	2017	1.568230748	3.229032258	0.299	-9999	0	
22	7	2017	0.490585506	3.229032258	0.318	-9999	0	
23	7	2017	1.856279373	3.229032258	0.306	-9999	0	
24	7	2017	2.129123211	3.229032258	0.295	16.55	0	
25	7	2017	0.006479414	3.229032258	0.283	-9999	0	
26	7	2017	0.036558535	3.229032258	0.285	-9999	0	
27	7	2017	2.862952232	3.229032258	0.294	-9999	0	
28	7	2017	0.415667355	3.229032258	0.318	-9999	0	
29	7	2017	15.10520744	3.229032258	0.319	-9999	0	
30	7	2017	0.011462544	3.229032258	0.356	-9999	0	
31	7	2017	0.015102336	3.229032258	0.343	-9999	0	
1	8	2017	0.682374954	2.858064516	0.333	-9999	0	
2	8	2017	4.01221323	2.858064516	0.331	-9999	0	
3	8	2017	0.009453828	2.858064516	0.354	-9999	0	
4	8	2017	0.38515541	2.858064516	0.328	-9999	0	
5	8	2017	4.593971729	2.858064516	0.323	-9999	0	
6	8	2017	0.003680732	2.858064516	0.353	-9999	0	
7	8	2017	0.729820013	2.858064516	0.345	-9999	0	
8	8	2017	8.359333992	2.858064516	0.327	-9999	0	
9	8	2017	27.18941307	2.858064516	0.374	-9999	0	
10	8	2017	0.017742038	2.858064516	0.381	-9999	0	
11	8	2017	0.029861402	2.858064516	0.351	-9999	0	
12	8	2017	0.000756587	2.858064516	0.348	-9999	0	
13	8	2017	0.000252196	2.858064516	0.332	-9999	0	
14	8	2017	0.009995674	2.858064516	0.323	-9999	0	
15	8	2017	0.042950969	2.858064516	0.311	-9999	0	
16	8	2017	6.595662117	2.858064516	0.305	-9999	0	
17	8	2017	0.614616871	2.858064516	0.367	-9999	0	
18	8	2017	5.371649265	2.858064516	0.353	-9999	0	
19	8	2017	0.009455155	2.858064516	0.379	-9999	0	
20	8	2017	0.817392111	2.858064516	0.352	-9999	0	
21	8	2017	0.00073129	2.858064516	0.347	-9999	0	
22	8	2017	0.213700816	2.858064516	0.358	-9999	0	
23	8	2017	6.72E-05	2.858064516	0.341	-9999	0	
24	8	2017	0	2.858064516	0.328	-9999	0	
25	8	2017	0.000122863	2.858064516	0.323	-9999	0	
26	8	2017	0.000107505	2.858064516	0.312	-9999	0	
27	8	2017	0	2.858064516	0.3	-9999	0	
28	8	2017	0.000119494	2.858064516	0.311	-9999	0	
29	8	2017	1.512072086	2.858064516	0.295	-9999	0	
30	8	2017	4.747783661	2.858064516	0.304	-9999	0	
31	8	2017	3.021065712	2.858064516	0.337	14.89	0	
1	9	2017	0.139513031	1.906666667	0.356	-9999	0	
2	9	2017	0.087248765	1.906666667	0.326	-9999	0	
3	9	2017	2.20466733	1.906666667	0.324	-9999	0	
4	9	2017	0.333327919	1.906666667	0.346	-9999	0	
5	9	2017	0.484979093	1.906666667	0.331	-9999	0	
6	9	2017	0.076426446	1.906666667	0.319	-9999	0	
7	9	2017	0.856037199	1.906666667	0.319	-9999	0	
8	9	2017	2.625073671	1.906666667	0.357	-9999	0	
9	9	2017	1.795684218	1.906666667	0.342	-9999	0	
10	9	2017	1.268463135	1.906666667	0.344	-9999	0	
11	9	2017	2.928637981	1.906666667	0.352	-9999	0	
12	9	2017	4.193433762	1.906666667	0.368	-9999	0	
13	9	2017	0.44631815	1.906666667	0.356	-9999	0	
14	9	2017	0.606799066	1.906666667	0.334	-9999	0	
15	9	2017	3.522187233	1.906666667	0.347	-9999	0	
16	9	2017	3.742889881	1.906666667	0.373	-9999	0	
17	9	2017	3.851101637	1.906666667	0.388	-9999	0	
18	9	2017	1.326720476	1.906666667	0.397	-9999	0	
19	9	2017	0.087762564	1.906666667	0.383	-9999	0	
20	9	2017	0.061136696	1.906666667	0.365	-9999	0	
21	9	2017	0.677788973	1.906666667	0.346	-9999	0	
22	9	2017	0.038850252	1.906666667	0.344	-9999	0	
23	9	2017	0.01691498	1.906666667	0.349	-9999	0	
24	9	2017	0.004012814	1.906666667	0.319	-9999	0	
25	9	2017	0.218610406	1.906666667	0.326	-9999	0	
26	9	2017	0.058955658	1.906666667	0.339	14.57	0	
27	9	2017	4.085796356	1.906666667	0.331	-9999	0	
28	9	2017	1.183913827	1.906666667	0.368	-9999	0	
29	9	2017	0.999426067	1.906666667	0.375	-9999	0	
30	9	2017	0.423197448	1.906666667	0.357	-9999	0	
1	10	2017	0.175961241	1.419354839	0.368	-9999	0	
2	10	2017	0.000773027	1.419354839	0.35	-9999	0	
3	10	2017	2.72E-05	1.419354839	0.307	-9999	0	
4	10	2017	0.790850937	1.419354839	0.317	-9999	0	
5	10	2017	0.006808584	1.419354839	0.311	-9999	0	
6	10	2017	0.003126104	1.419354839	0.295	-9999	0	
7	10	2017	2.355884314	1.419354839	0.317	-9999	0	
8	10	2017	0.00619072	1.419354839	0.308	-9999	0	
9	10	2017	0.16582647	1.419354839	0.305	-9999	0	
10	10	2017	0.259418666	1.419354839	0.315	-9999	0	
11	10	2017	0.194230199	1.419354839	0.315	-9999	0	
12	10	2017	0.004632093	1.419354839	0.314	-9999	0	
13	10	2017	0.000141525	1.419354839	0.31	-9999	0	
14	10	2017	0.079593137	1.419354839	0.317	-9999	0	
15	10	2017	0.034194954	1.419354839	0.307	-9999	0	
16	10	2017	0.002574138	1.419354839	0.301	-9999	0	
17	10	2017	0.006614389	1.419354839	0.285	-9999	0	
18	10	2017	3.671397924	1.419354839	0.322	-9999	0	
19	10	2017	3.307193279	1.419354839	0.339	-9999	0	
20	10	2017	2.536164761	1.419354839	0.379	-9999	0	
21	10	2017	0.254619956	1.419354839	0.376	-9999	0	
22	10	2017	0.002523235	1.419354839	0.352	-9999	0	
23	10	2017	0.034280892	1.419354839	0.328	-9999	0	
24	10	2017	0.009455883	1.419354839	0.354	-9999	0	
25	10	2017	0.001409634	1.419354839	0.337	-9999	0	
26	10	2017	0.11011859	1.419354839	0.332	-9999	0	
27	10	2017	0.006855681	1.419354839	0.304	14.18	0	
28	10	2017	0.355171472	1.419354839	0.315	-9999	0	
29	10	2017	0.080345429	1.419354839	0.29	-9999	0	
30	10	2017	0.007020919	1.419354839	0.314	-9999	0	
31	10	2017	0.002252543	1.419354839	0.32	-9999	0	
1	11	2017	0.078620449	0.716666667	0.322	-9999	0	
2	11	2017	0.000365232	0.716666667	0.324	-9999	0	
3	11	2017	1.591583014	0.716666667	0.326	-9999	0	
4	11	2017	1.826850533	0.716666667	0.332	-9999	0	
5	11	2017	0.01021476	0.716666667	0.338	-9999	0	
6	11	2017	0.002571955	0.716666667	0.338	-9999	0	
7	11	2017	1.710140586	0.716666667	0.342	-9999	0	
8	11	2017	0.247901276	0.716666667	0.355	-9999	0	
9	11	2017	0.035441305	0.716666667	0.36	-9999	0	
10	11	2017	2.341584444	0.716666667	0.334	-9999	0	
11	11	2017	0.028736001	0.716666667	0.329	-9999	0	
12	11	2017	1.187211871	0.716666667	0.337	-9999	0	
13	11	2017	0.355042577	0.716666667	0.356	-9999	0	
14	11	2017	0.099277668	0.716666667	0.387	-9999	0	
15	11	2017	0.088411532	0.716666667	0.36	-9999	0	
16	11	2017	0.06334836	0.716666667	0.373	-9999	0	
17	11	2017	0.075697705	0.716666667	0.355	-9999	0	
18	11	2017	0.002887347	0.716666667	0.353	-9999	0	
19	11	2017	0.656547606	0.716666667	0.325	-9999	0	
20	11	2017	0.814622879	0.716666667	0.35	-9999	0	
21	11	2017	0.111844845	0.716666667	0.379	-9999	0	
22	11	2017	1.268478751	0.716666667	0.366	-9999	0	
23	11	2017	0.005243222	0.716666667	0.354	-9999	0	
24	11	2017	0.000174773	0.716666667	0.35	-9999	0	
25	11	2017	0.082164802	0.716666667	0.344	-9999	0	
26	11	2017	4.906867504	0.716666667	0.333	-9999	0	
27	11	2017	0.866117895	0.716666667	0.365	-9999	0	
28	11	2017	0.317315519	0.716666667	0.389	-9999	0	
29	11	2017	0.983001471	0.716666667	0.381	-9999	0	
30	11	2017	4.364863873	0.716666667	0.367	-9999	0	
1	12	2017	0.231675446	0.367741935	0.397	-9999	0	
2	12	2017	0.047948532	0.367741935	0.395	-9999	0	
3	12	2017	0.168796733	0.367741935	0.377	-9999	0	
4	12	2017	0.105091147	0.367741935	0.406	-9999	0	
5	12	2017	0.000182112	0.367741935	0.379	-9999	0	
6	12	2017	0.066527337	0.367741935	0.395	-9999	0	
7	12	2017	2.655103207	0.367741935	0.393	-9999	0	
8	12	2017	0.001472994	0.367741935	0.395	-9999	0	
9	12	2017	0.605100691	0.367741935	0.383	-9999	0	
10	12	2017	13.36123657	0.367741935	0.373	-9999	0	
11	12	2017	0	0.367741935	0.373	-9999	0	
12	12	2017	4.468875885	0.367741935	0.373	-9999	0	
13	12	2017	14.57024288	0.367741935	0.436	-9999	0	
14	12	2017	1.656485438	0.367741935	0.412	-9999	0	
15	12	2017	2.190594435	0.367741935	0.438	13.74	0	
16	12	2017	0	0.367741935	0.407	-9999	0	
17	12	2017	2.530417681	0.367741935	0.408	-9999	0	
18	12	2017	0.022455577	0.367741935	0.444	-9999	0	
19	12	2017	0.398812234	0.367741935	0.428	-9999	0	
20	12	2017	0.397632241	0.367741935	0.445	-9999	0	
21	12	2017	0.059234865	0.367741935	0.425	-9999	0	
22	12	2017	0.050677646	0.367741935	0.399	-9999	0	
23	12	2017	0.000344255	0.367741935	0.429	-9999	0	
24	12	2017	0.000265767	0.367741935	0.409	-9999	0	
25	12	2017	3.015203476	0.367741935	0.423	-9999	0	
26	12	2017	12.24291706	0.367741935	0.44	-9999	0	
27	12	2017	3.343334198	0.367741935	0.451	-9999	0	
28	12	2017	4.093054295	0.367741935	0.448	-9999	0	
29	12	2017	12.57635689	0.367741935	0.442	-9999	0	
30	12	2017	1.957386971	0.367741935	0.409	-9999	0	
31	12	2017	2.997432709	0.367741935	0.448	-9999	0	
1	1	2018	0.267782718	0.55483871	0.432	-9999	0	
2	1	2018	7.273450375	0.55483871	0.436	-9999	0	
3	1	2018	1.129231095	0.55483871	0.404	-9999	0	
4	1	2018	0.393912017	0.55483871	0.405	-9999	0	
5	1	2018	0.278657138	0.55483871	0.425	-9999	0	
6	1	2018	0.254190534	0.55483871	0.419	-9999	0	
7	1	2018	0.000652741	0.55483871	0.408	-9999	0	
8	1	2018	0	0.55483871	0.392	-9999	0	
9	1	2018	0.756972134	0.55483871	0.396	-9999	0	
10	1	2018	6.928833008	0.55483871	0.455	-9999	0	
11	1	2018	0.902338684	0.55483871	0.472	-9999	0	
12	1	2018	0.01995931	0.55483871	0.457	-9999	0	
13	1	2018	0.000118146	0.55483871	0.444	-9999	0	
14	1	2018	3.429116249	0.55483871	0.43	-9999	0	
15	1	2018	2.610672951	0.55483871	0.457	-9999	0	
16	1	2018	0.009455299	0.55483871	0.395	-9999	0	
17	1	2018	2.482470751	0.55483871	0.413	-9999	0	
18	1	2018	0.610800028	0.55483871	0.411	-9999	0	
19	1	2018	0.184580997	0.55483871	0.415	-9999	0	
20	1	2018	3.635025978	0.55483871	0.401	-9999	0	
21	1	2018	10.12436199	0.55483871	0.438	-9999	0	
22	1	2018	1.49499011	0.55483871	0.424	-9999	0	
23	1	2018	0.83712095	0.55483871	0.437	-9999	0	
24	1	2018	4.906274796	0.55483871	0.453	-9999	0	
25	1	2018	0.024146166	0.55483871	0.448	-9999	0	
26	1	2018	0.091130815	0.55483871	0.418	-9999	0	
27	1	2018	1.576191425	0.55483871	0.438	-9999	0	
28	1	2018	0.008662558	0.55483871	0.423	-9999	0	
29	1	2018	0.794435441	0.55483871	0.427	-9999	0	
30	1	2018	0.267809004	0.55483871	0.437	-9999	0	
31	1	2018	1.945417881	0.55483871	0.419	15.45	0	
1	2	2018	3.380638361	0.660714286	0.438	-9999	0	
2	2	2018	0.201515868	0.660714286	0.434	-9999	0	
3	2	2018	0.048332408	0.660714286	0.433	-9999	0	
4	2	2018	0.242600217	0.660714286	0.428	-9999	0	
5	2	2018	0.178177118	0.660714286	0.425	-9999	0	
6	2	2018	1.389320612	0.660714286	0.414	-9999	0	
7	2	2018	0.38995707	0.660714286	0.447	-9999	0	
8	2	2018	6.691687584	0.660714286	0.429	-9999	0	
9	2	2018	1.194683671	0.660714286	0.449	-9999	0	
10	2	2018	2.322877884	0.660714286	0.455	-9999	0	
11	2	2018	0.17815049	0.660714286	0.436	-9999	0	
12	2	2018	0.010210726	0.660714286	0.405	-9999	0	
13	2	2018	0.826914191	0.660714286	0.428	-9999	0	
14	2	2018	9.286930084	0.660714286	0.441	-9999	0	
15	2	2018	0.018796975	0.660714286	0.445	-9999	0	
16	2	2018	0.074183337	0.660714286	0.401	-9999	0	
17	2	2018	0.00452529	0.660714286	0.42	-9999	0	
18	2	2018	0.876758873	0.660714286	0.44	-9999	0	
19	2	2018	5.819636345	0.660714286	0.443	-9999	0	
20	2	2018	2.049813986	0.660714286	0.485	-9999	0	
21	2	2018	0.190849036	0.660714286	0.441	-9999	0	
22	2	2018	0.000493266	0.660714286	0.447	-9999	0	
23	2	2018	0.000552357	0.660714286	0.42	-9999	0	
24	2	2018	7.24E-05	0.660714286	0.412	-9999	0	
25	2	2018	0.003099654	0.660714286	0.422	-9999	0	
26	2	2018	0	0.660714286	0.418	-9999	0	
27	2	2018	0	0.660714286	0.415	16.74	0	
28	2	2018	0	0.660714286	0.415	-9999	0	
1	3	2018	0	1.019354839	0.415	-9999	0	
2	3	2018	0	1.019354839	0.415	-9999	0	
3	3	2018	8.810548782	1.019354839	0.415	-9999	0	
4	3	2018	8.056215286	1.019354839	0.489	-9999	0	
5	3	2018	0.190019429	1.019354839	0.468	-9999	0	
6	3	2018	5.866131306	1.019354839	0.451	-9999	0	
7	3	2018	1.795148253	1.019354839	0.422	-9999	0	
8	3	2018	0.585546494	1.019354839	0.463	-9999	0	
9	3	2018	9.381867409	1.019354839	0.46	-9999	0	
10	3	2018	0.536232412	1.019354839	0.459	-9999	0	
11	3	2018	3.948066473	1.019354839	0.436	-9999	0	
12	3	2018	8.243808746	1.019354839	0.47	-9999	0	
13	3	2018	0.095031679	1.019354839	0.447	-9999	0	
14	3	2018	0.246681243	1.019354839	0.453	-9999	0	
15	3	2018	0.40273422	1.019354839	0.437	-9999	0	
16	3	2018	0.381128311	1.019354839	0.453	-9999	0	
17	3	2018	0	1.019354839	0.435	-9999	0	
18	3	2018	0	1.019354839	0.435	-9999	0	
19	3	2018	2.926077843	1.019354839	0.432	-9999	0	
20	3	2018	0.297351837	1.019354839	0.441	-9999	0	
21	3	2018	0.656809926	1.019354839	0.433	14.15	0	
22	3	2018	0.008135028	1.019354839	0.405	-9999	0	
23	3	2018	0.029125793	1.019354839	0.403	-9999	0	
24	3	2018	0.131610721	1.019354839	0.407	-9999	0	
25	3	2018	1.14E-05	1.019354839	0.398	-9999	0	
26	3	2018	1.194503903	1.019354839	0.379	-9999	0	
27	3	2018	2.634195089	1.019354839	0.384	-9999	0	
28	3	2018	7.704673767	1.019354839	0.417	-9999	0	
29	3	2018	2.963606596	1.019354839	0.437	-9999	0	
30	3	2018	10.52085495	1.019354839	0.441	-9999	0	
31	3	2018	3.597239256	1.019354839	0.442	-9999	0	
1	4	2018	12.19320297	1.963333333	0.429	-9999	0	
2	4	2018	1.037110448	1.963333333	0.48	-9999	0	
3	4	2018	0.017083026	1.963333333	0.429	-9999	0	
4	4	2018	0.709650874	1.963333333	0.435	-9999	0	
5	4	2018	0	1.963333333	0.421	-9999	0	
6	4	2018	0.006267624	1.963333333	0.441	-9999	0	
7	4	2018	3.575013638	1.963333333	0.45	-9999	0	
8	4	2018	1.928843021	1.963333333	0.455	-9999	0	
9	4	2018	5.161355019	1.963333333	0.451	-9999	0	
10	4	2018	0.553903282	1.963333333	0.495	-9999	0	
11	4	2018	0.168848321	1.963333333	0.473	-9999	0	
12	4	2018	0.448229998	1.963333333	0.459	-9999	0	
13	4	2018	0.000347098	1.963333333	0.476	-9999	0	
