NUMBER OF OBSERVATIONS							
9775							
DAY	MONTH	YEAR	RAIN	PET	SOIL_VWC	GWL	ABS
28	11	2002	0.35280782	0.556666667	-9999	-9999	0
29	11	2002	0.03098212	0.556666667	-9999	-9999	0
30	11	2002	2.790723801	0.556666667	-9999	-9999	0
1	12	2002	3.817105055	0.370967742	-9999	-9999	0
2	12	2002	0.407546759	0.370967742	-9999	-9999	0
3	12	2002	0.1644703	0.370967742	-9999	-9999	0
4	12	2002	5.565250397	0.370967742	-9999	19.03	0
5	12	2002	0.063368186	0.370967742	-9999	-9999	0
6	12	2002	1.466407657	0.370967742	-9999	-9999	0
7	12	2002	0.034312975	0.370967742	-9999	-9999	0
8	12	2002	0.000594288	0.370967742	-9999	-9999	0
9	12	2002	0	0.370967742	-9999	-9999	0
10	12	2002	0	0.370967742	-9999	-9999	0
11	12	2002	0.000589159	0.370967742	-9999	-9999	0
12	12	2002	0.141619906	0.370967742	-9999	-9999	0
13	12	2002	2.419113159	0.370967742	-9999	-9999	0
14	12	2002	4.278342247	0.370967742	-9999	-9999	0
15	12	2002	6.033548355	0.370967742	-9999	-9999	0
16	12	2002	0.846402884	0.370967742	-9999	-9999	0
17	12	2002	0.331448942	0.370967742	-9999	-9999	0
18	12	2002	0.074905314	0.370967742	-9999	-9999	0
19	12	2002	0.001138364	0.370967742	-9999	-9999	0
20	12	2002	0.45965752	0.370967742	-9999	-9999	0
21	12	2002	21.35190201	0.370967742	-9999	-9999	0
22	12	2002	0.579623222	0.370967742	-9999	-9999	0
23	12	2002	0.956471205	0.370967742	-9999	-9999	0
24	12	2002	0.505895793	0.370967742	-9999	-9999	0
25	12	2002	5.483373642	0.370967742	-9999	-9999	0
26	12	2002	6.254542351	0.370967742	-9999	-9999	0
27	12	2002	0.055467214	0.370967742	-9999	-9999	0
28	12	2002	3.097440958	0.370967742	-9999	-9999	0
29	12	2002	12.91182518	0.370967742	-9999	-9999	0
30	12	2002	0.352782309	0.370967742	-9999	-9999	0
31	12	2002	10.0806284	0.370967742	-9999	-9999	0
1	1	2003	12.38828468	0.506451613	-9999	-9999	0
2	1	2003	9.351435661	0.506451613	-9999	20.59	0
3	1	2003	0.540445685	0.506451613	-9999	-9999	0
4	1	2003	0.38758263	0.506451613	-9999	-9999	0
5	1	2003	0.151260093	0.506451613	-9999	-9999	0
6	1	2003	0	0.506451613	-9999	-9999	0
7	1	2003	0	0.506451613	-9999	-9999	0
8	1	2003	0	0.506451613	-9999	-9999	0
9	1	2003	1.436629772	0.506451613	-9999	-9999	0
10	1	2003	0	0.506451613	-9999	-9999	0
11	1	2003	0	0.506451613	-9999	-9999	0
12	1	2003	1.566971421	0.506451613	-9999	-9999	0
13	1	2003	0.195075333	0.506451613	-9999	-9999	0
14	1	2003	0.026879217	0.506451613	-9999	-9999	0
15	1	2003	0.19759424	0.506451613	-9999	-9999	0
16	1	2003	0.001071107	0.506451613	-9999	-9999	0
17	1	2003	0.237107694	0.506451613	-9999	-9999	0
18	1	2003	5.807665825	0.506451613	-9999	-9999	0
19	1	2003	2.302849531	0.506451613	-9999	-9999	0
20	1	2003	2.855149031	0.506451613	-9999	-9999	0
21	1	2003	4.935512543	0.506451613	-9999	-9999	0
22	1	2003	0.081388928	0.506451613	-9999	-9999	0
23	1	2003	0.081357889	0.506451613	-9999	-9999	0
24	1	2003	0.422887206	0.506451613	-9999	-9999	0
25	1	2003	1.102732658	0.506451613	-9999	-9999	0
26	1	2003	1.223393202	0.506451613	-9999	-9999	0
27	1	2003	0.604819417	0.506451613	-9999	-9999	0
28	1	2003	3.64626646	0.506451613	-9999	-9999	0
29	1	2003	5.197234631	0.506451613	-9999	-9999	0
30	1	2003	0	0.506451613	-9999	-9999	0
31	1	2003	0	0.506451613	-9999	-9999	0
1	2	2003	10.59225559	0.575	-9999	-9999	0
2	2	2003	2.327268839	0.575	-9999	-9999	0
3	2	2003	0.163746059	0.575	-9999	-9999	0
4	2	2003	0.189781785	0.575	-9999	-9999	0
5	2	2003	0	0.575	-9999	-9999	0
6	2	2003	0.748268545	0.575	-9999	22.62	0
7	2	2003	0.015228519	0.575	-9999	-9999	0
8	2	2003	1.328096747	0.575	-9999	-9999	0
9	2	2003	4.936317444	0.575	-9999	-9999	0
10	2	2003	1.27830863	0.575	-9999	-9999	0
11	2	2003	4.683302402	0.575	-9999	-9999	0
12	2	2003	0.021739192	0.575	-9999	-9999	0
13	2	2003	0	0.575	-9999	-9999	0
14	2	2003	0.02848576	0.575	-9999	-9999	0
15	2	2003	0.005220669	0.575	-9999	-9999	0
16	2	2003	0.000488844	0.575	-9999	-9999	0
17	2	2003	0	0.575	-9999	-9999	0
18	2	2003	0.000920798	0.575	-9999	-9999	0
19	2	2003	0.010846248	0.575	-9999	-9999	0
20	2	2003	0.001007627	0.575	-9999	-9999	0
21	2	2003	0.113498338	0.575	-9999	-9999	0
22	2	2003	0.192786053	0.575	-9999	-9999	0
23	2	2003	0.174707308	0.575	-9999	-9999	0
24	2	2003	0.011910797	0.575	-9999	-9999	0
25	2	2003	0.000313688	0.575	-9999	-9999	0
26	2	2003	0	0.575	-9999	-9999	0
27	2	2003	0.001857829	0.575	-9999	-9999	0
28	2	2003	3.038158655	0.575	-9999	-9999	0
1	3	2003	2.932300568	1.319354839	-9999	-9999	0
2	3	2003	0.107976854	1.319354839	-9999	-9999	0
3	3	2003	0.537671268	1.319354839	-9999	-9999	0
4	3	2003	0.384722114	1.319354839	-9999	-9999	0
5	3	2003	8.410017014	1.319354839	-9999	-9999	0
6	3	2003	0.011857647	1.319354839	-9999	-9999	0
7	3	2003	2.495842218	1.319354839	-9999	-9999	0
8	3	2003	0.122315712	1.319354839	-9999	-9999	0
9	3	2003	3.17E-05	1.319354839	-9999	-9999	0
10	3	2003	0.001227645	1.319354839	-9999	-9999	0
11	3	2003	0.028944217	1.319354839	-9999	-9999	0
12	3	2003	0.345837325	1.319354839	-9999	22.78	0
13	3	2003	0.099985823	1.319354839	-9999	-9999	0
14	3	2003	0.000907501	1.319354839	-9999	-9999	0
15	3	2003	0.099054493	1.319354839	-9999	-9999	0
16	3	2003	0.099735215	1.319354839	-9999	-9999	0
17	3	2003	9.72E-05	1.319354839	-9999	-9999	0
18	3	2003	0.099566422	1.319354839	-9999	-9999	0
19	3	2003	0.002213857	1.319354839	-9999	-9999	0
20	3	2003	0.000129004	1.319354839	-9999	-9999	0
21	3	2003	0.198232874	1.319354839	-9999	-9999	0
22	3	2003	0.0006117	1.319354839	-9999	-9999	0
23	3	2003	0	1.319354839	-9999	-9999	0
24	3	2003	0	1.319354839	-9999	-9999	0
25	3	2003	0	1.319354839	-9999	-9999	0
26	3	2003	0.000288677	1.319354839	-9999	-9999	0
27	3	2003	0.000277409	1.319354839	-9999	-9999	0
28	3	2003	9.72E-05	1.319354839	-9999	-9999	0
29	3	2003	0	1.319354839	-9999	-9999	0
30	3	2003	0.000288677	1.319354839	-9999	-9999	0
31	3	2003	0	1.319354839	-9999	-9999	0
1	4	2003	5.236069202	2.423333333	-9999	-9999	0
2	4	2003	1.22332108	2.423333333	-9999	-9999	0
3	4	2003	0.20327343	2.423333333	-9999	22.4	0
4	4	2003	0	2.423333333	-9999	-9999	0
5	4	2003	0.003631363	2.423333333	-9999	-9999	0
6	4	2003	9.15E-05	2.423333333	-9999	-9999	0
7	4	2003	0	2.423333333	-9999	-9999	0
8	4	2003	0.217852473	2.423333333	-9999	-9999	0
9	4	2003	0.069748044	2.423333333	-9999	-9999	0
10	4	2003	1.205726147	2.423333333	-9999	-9999	0
11	4	2003	0.109172359	2.423333333	-9999	-9999	0
12	4	2003	0.002831264	2.423333333	-9999	-9999	0
13	4	2003	0.000110882	2.423333333	-9999	-9999	0
14	4	2003	0	2.423333333	-9999	-9999	0
15	4	2003	0	2.423333333	-9999	-9999	0
16	4	2003	0.002242135	2.423333333	-9999	-9999	0
17	4	2003	0	2.423333333	-9999	-9999	0
18	4	2003	0	2.423333333	-9999	-9999	0
19	4	2003	0	2.423333333	-9999	-9999	0
20	4	2003	0.559736371	2.423333333	-9999	-9999	0
21	4	2003	0	2.423333333	-9999	-9999	0
22	4	2003	0	2.423333333	-9999	-9999	0
23	4	2003	0.000471355	2.423333333	-9999	-9999	0
24	4	2003	0.150337085	2.423333333	-9999	-9999	0
25	4	2003	5.373887062	2.423333333	-9999	-9999	0
26	4	2003	0.084950648	2.423333333	-9999	-9999	0
27	4	2003	3.916347742	2.423333333	-9999	-9999	0
28	4	2003	0.363732547	2.423333333	-9999	-9999	0
29	4	2003	0.137079865	2.423333333	-9999	-9999	0
30	4	2003	3.259959936	2.423333333	-9999	-9999	0
1	5	2003	7.41716814	3.022580645	-9999	-9999	0
2	5	2003	3.809431314	3.022580645	-9999	21.63	0
3	5	2003	0.104795046	3.022580645	-9999	-9999	0
4	5	2003	0.006155109	3.022580645	-9999	-9999	0
5	5	2003	0.000498374	3.022580645	-9999	-9999	0
6	5	2003	0	3.022580645	-9999	-9999	0
7	5	2003	0	3.022580645	-9999	-9999	0
8	5	2003	0.000717635	3.022580645	-9999	-9999	0
9	5	2003	0.004179743	3.022580645	-9999	-9999	0
10	5	2003	0	3.022580645	-9999	-9999	0
11	5	2003	0.060131766	3.022580645	-9999	-9999	0
12	5	2003	2.93384099	3.022580645	-9999	-9999	0
13	5	2003	0.768225312	3.022580645	-9999	-9999	0
14	5	2003	3.901220083	3.022580645	-9999	-9999	0
15	5	2003	0.056542959	3.022580645	-9999	-9999	0
16	5	2003	2.171018124	3.022580645	-9999	-9999	0
17	5	2003	1.463142872	3.022580645	-9999	-9999	0
18	5	2003	0.526314914	3.022580645	-9999	-9999	0
19	5	2003	4.086218357	3.022580645	-9999	-9999	0
20	5	2003	0.794883728	3.022580645	-9999	-9999	0
21	5	2003	3.103381872	3.022580645	-9999	-9999	0
22	5	2003	0.203769997	3.022580645	-9999	-9999	0
23	5	2003	2.649042606	3.022580645	-9999	-9999	0
24	5	2003	4.645848751	3.022580645	-9999	-9999	0
25	5	2003	0.676112652	3.022580645	-9999	-9999	0
26	5	2003	0.001211697	3.022580645	-9999	-9999	0
27	5	2003	0	3.022580645	-9999	-9999	0
28	5	2003	0.000176291	3.022580645	-9999	-9999	0
29	5	2003	0	3.022580645	-9999	-9999	0
30	5	2003	0	3.022580645	-9999	-9999	0
31	5	2003	0.136003181	3.022580645	-9999	-9999	0
1	6	2003	7.767242432	3.266666667	-9999	-9999	0
2	6	2003	1.387778997	3.266666667	-9999	-9999	0
3	6	2003	0.121885754	3.266666667	-9999	-9999	0
4	6	2003	3.975752831	3.266666667	-9999	-9999	0
5	6	2003	0.000184481	3.266666667	-9999	-9999	0
6	6	2003	2.088152647	3.266666667	-9999	-9999	0
7	6	2003	0.508863807	3.266666667	-9999	-9999	0
8	6	2003	0.708682597	3.266666667	-9999	-9999	0
9	6	2003	0.624912977	3.266666667	-9999	-9999	0
10	6	2003	0.157365561	3.266666667	-9999	-9999	0
11	6	2003	0	3.266666667	-9999	-9999	0
12	6	2003	0	3.266666667	-9999	-9999	0
13	6	2003	0.006740315	3.266666667	-9999	-9999	0
14	6	2003	0	3.266666667	-9999	-9999	0
15	6	2003	0	3.266666667	-9999	-9999	0
16	6	2003	0.009386156	3.266666667	-9999	-9999	0
17	6	2003	8.296368599	3.266666667	-9999	-9999	0
18	6	2003	0.000635924	3.266666667	-9999	-9999	0
19	6	2003	0.000200531	3.266666667	-9999	-9999	0
20	6	2003	0.000445542	3.266666667	-9999	-9999	0
21	6	2003	0.260392308	3.266666667	-9999	-9999	0
22	6	2003	13.88680458	3.266666667	-9999	-9999	0
23	6	2003	1.081153274	3.266666667	-9999	-9999	0
24	6	2003	0	3.266666667	-9999	-9999	0
25	6	2003	0	3.266666667	-9999	-9999	0
26	6	2003	0	3.266666667	-9999	-9999	0
27	6	2003	3.993124247	3.266666667	-9999	-9999	0
28	6	2003	0	3.266666667	-9999	-9999	0
29	6	2003	1.921567082	3.266666667	-9999	-9999	0
30	6	2003	6.618887901	3.266666667	-9999	-9999	0
1	7	2003	3.863443375	3.458064516	-9999	-9999	0
2	7	2003	1.282526493	3.458064516	-9999	-9999	0
3	7	2003	4.18749094	3.458064516	-9999	-9999	0
4	7	2003	0.012080115	3.458064516	-9999	-9999	0
5	7	2003	0.154730931	3.458064516	-9999	-9999	0
6	7	2003	0.007472776	3.458064516	-9999	-9999	0
7	7	2003	0.001836329	3.458064516	-9999	-9999	0
8	7	2003	0.000767722	3.458064516	-9999	-9999	0
9	7	2003	0	3.458064516	-9999	-9999	0
10	7	2003	7.40E-05	3.458064516	-9999	-9999	0
11	7	2003	0	3.458064516	-9999	-9999	0
12	7	2003	0	3.458064516	-9999	-9999	0
13	7	2003	0	3.458064516	-9999	-9999	0
14	7	2003	0	3.458064516	-9999	-9999	0
15	7	2003	0.000121847	3.458064516	-9999	-9999	0
16	7	2003	3.210328341	3.458064516	-9999	-9999	0
17	7	2003	0.369951278	3.458064516	-9999	-9999	0
18	7	2003	0.000423561	3.458064516	-9999	-9999	0
19	7	2003	6.432070255	3.458064516	-9999	-9999	0
20	7	2003	0	3.458064516	-9999	-9999	0
21	7	2003	0	3.458064516	-9999	-9999	0
22	7	2003	0.000755491	3.458064516	-9999	-9999	0
23	7	2003	0.027058914	3.458064516	-9999	-9999	0
24	7	2003	0.335315973	3.458064516	-9999	-9999	0
25	7	2003	6.144141197	3.458064516	-9999	-9999	0
26	7	2003	15.34470463	3.458064516	-9999	-9999	0
27	7	2003	0.073449336	3.458064516	-9999	-9999	0
28	7	2003	0.138023898	3.458064516	-9999	-9999	0
29	7	2003	2.255662441	3.458064516	-9999	-9999	0
30	7	2003	4.428785324	3.458064516	-9999	-9999	0
31	7	2003	2.855533838	3.458064516	-9999	-9999	0
1	8	2003	1.573272824	3.322580645	-9999	-9999	0
2	8	2003	0.109671324	3.322580645	-9999	-9999	0
3	8	2003	0.001513974	3.322580645	-9999	-9999	0
4	8	2003	0	3.322580645	-9999	-9999	0
5	8	2003	0	3.322580645	-9999	-9999	0
6	8	2003	0	3.322580645	-9999	-9999	0
7	8	2003	0	3.322580645	-9999	-9999	0
8	8	2003	0.077027842	3.322580645	-9999	-9999	0
9	8	2003	0	3.322580645	-9999	-9999	0
10	8	2003	0.906590104	3.322580645	-9999	-9999	0
11	8	2003	0.006337599	3.322580645	-9999	-9999	0
12	8	2003	3.32E-05	3.322580645	-9999	-9999	0
13	8	2003	0	3.322580645	-9999	-9999	0
14	8	2003	0.001260513	3.322580645	-9999	-9999	0
15	8	2003	0	3.322580645	-9999	-9999	0
16	8	2003	0	3.322580645	-9999	-9999	0
17	8	2003	0	3.322580645	-9999	-9999	0
18	8	2003	0.000284775	3.322580645	-9999	-9999	0
19	8	2003	0	3.322580645	-9999	-9999	0
20	8	2003	0.001569671	3.322580645	-9999	-9999	0
21	8	2003	0	3.322580645	-9999	-9999	0
22	8	2003	0.004908267	3.322580645	-9999	18.18	0
23	8	2003	0.012687817	3.322580645	-9999	-9999	0
24	8	2003	0.000228262	3.322580645	-9999	-9999	0
25	8	2003	0.000332334	3.322580645	-9999	-9999	0
26	8	2003	0.000449567	3.322580645	-9999	-9999	0
27	8	2003	0.002698568	3.322580645	-9999	-9999	0
28	8	2003	0.077225953	3.322580645	-9999	-9999	0
29	8	2003	0.132283553	3.322580645	-9999	-9999	0
30	8	2003	0.025914572	3.322580645	-9999	-9999	0
31	8	2003	5.63E-05	3.322580645	-9999	-9999	0
1	9	2003	0.000906556	2.396666667	-9999	-9999	0
2	9	2003	0	2.396666667	-9999	-9999	0
3	9	2003	0	2.396666667	-9999	-9999	0
4	9	2003	0.000647024	2.396666667	-9999	-9999	0
5	9	2003	0.554314196	2.396666667	-9999	-9999	0
6	9	2003	0.590999007	2.396666667	-9999	-9999	0
7	9	2003	0.000240929	2.396666667	-9999	-9999	0
8	9	2003	0.000123447	2.396666667	-9999	-9999	0
9	9	2003	3.136617661	2.396666667	-9999	-9999	0
10	9	2003	1.580046177	2.396666667	-9999	-9999	0
11	9	2003	0.654954195	2.396666667	-9999	-9999	0
12	9	2003	0.000376788	2.396666667	-9999	-9999	0
13	9	2003	5.15E-05	2.396666667	-9999	-9999	0
14	9	2003	6.83E-05	2.396666667	-9999	-9999	0
15	9	2003	0.144105077	2.396666667	-9999	-9999	0
16	9	2003	0	2.396666667	-9999	-9999	0
17	9	2003	0	2.396666667	-9999	-9999	0
18	9	2003	0	2.396666667	-9999	-9999	0
19	9	2003	0	2.396666667	-9999	-9999	0
20	9	2003	0	2.396666667	-9999	-9999	0
21	9	2003	0	2.396666667	-9999	-9999	0
22	9	2003	4.327851772	2.396666667	-9999	-9999	0
23	9	2003	0.000792899	2.396666667	-9999	-9999	0
24	9	2003	0.000124351	2.396666667	-9999	-9999	0
25	9	2003	0	2.396666667	-9999	-9999	0
26	9	2003	2.346722841	2.396666667	-9999	-9999	0
27	9	2003	0.578939557	2.396666667	-9999	-9999	0
28	9	2003	0.856602252	2.396666667	-9999	-9999	0
29	9	2003	0.000119062	2.396666667	-9999	-9999	0
30	9	2003	0	2.396666667	-9999	-9999	0
1	10	2003	0.015279519	1.480645161	-9999	-9999	0
2	10	2003	0.107221618	1.480645161	-9999	-9999	0
3	10	2003	0.007483292	1.480645161	-9999	-9999	0
4	10	2003	0.666404724	1.480645161	-9999	-9999	0
5	10	2003	0.609501243	1.480645161	-9999	-9999	0
6	10	2003	3.683967352	1.480645161	-9999	-9999	0
7	10	2003	0.20639272	1.480645161	-9999	-9999	0
8	10	2003	0.421361148	1.480645161	-9999	-9999	0
9	10	2003	0.099283963	1.480645161	-9999	-9999	0
10	10	2003	0.003959787	1.480645161	-9999	-9999	0
11	10	2003	0	1.480645161	-9999	-9999	0
12	10	2003	0	1.480645161	-9999	-9999	0
13	10	2003	0	1.480645161	-9999	-9999	0
14	10	2003	0	1.480645161	-9999	-9999	0
15	10	2003	0.000149795	1.480645161	-9999	-9999	0
16	10	2003	5.05E-05	1.480645161	-9999	-9999	0
17	10	2003	0.075309917	1.480645161	-9999	-9999	0
18	10	2003	0.104325667	1.480645161	-9999	-9999	0
19	10	2003	0.01831428	1.480645161	-9999	-9999	0
20	10	2003	0.095033035	1.480645161	-9999	-9999	0
21	10	2003	0.593833566	1.480645161	-9999	-9999	0
22	10	2003	3.127367496	1.480645161	-9999	-9999	0
23	10	2003	0.427687734	1.480645161	-9999	-9999	0
24	10	2003	0.56218648	1.480645161	-9999	-9999	0
25	10	2003	1.140941143	1.480645161	-9999	-9999	0
26	10	2003	0.2233904	1.480645161	-9999	-9999	0
27	10	2003	0.029546531	1.480645161	-9999	-9999	0
28	10	2003	2.536374807	1.480645161	-9999	-9999	0
29	10	2003	3.165364265	1.480645161	-9999	-9999	0
30	10	2003	10.15804482	1.480645161	-9999	-9999	0
31	10	2003	0.92632401	1.480645161	-9999	-9999	0
1	11	2003	0.321007222	0.576666667	-9999	-9999	0
2	11	2003	5.814640045	0.576666667	-9999	-9999	0
3	11	2003	0.017477036	0.576666667	-9999	-9999	0
4	11	2003	0.002110221	0.576666667	-9999	-9999	0
5	11	2003	0.018973809	0.576666667	-9999	-9999	0
6	11	2003	0.310611278	0.576666667	-9999	-9999	0
7	11	2003	2.84E-05	0.576666667	-9999	-9999	0
8	11	2003	0.001620945	0.576666667	-9999	-9999	0
9	11	2003	0.136486083	0.576666667	-9999	-9999	0
10	11	2003	0.027159385	0.576666667	-9999	-9999	0
11	11	2003	2.037540197	0.576666667	-9999	-9999	0
12	11	2003	5.395042419	0.576666667	-9999	-9999	0
13	11	2003	0.114413276	0.576666667	-9999	-9999	0
14	11	2003	0.071095742	0.576666667	-9999	-9999	0
15	11	2003	9.88E-05	0.576666667	-9999	-9999	0
16	11	2003	0.096019723	0.576666667	-9999	-9999	0
17	11	2003	2.512752295	0.576666667	-9999	-9999	0
18	11	2003	0.002644077	0.576666667	-9999	-9999	0
19	11	2003	0.020384761	0.576666667	-9999	-9999	0
20	11	2003	3.795416117	0.576666667	-9999	-9999	0
21	11	2003	8.590533257	0.576666667	-9999	-9999	0
22	11	2003	20.91786194	0.576666667	-9999	-9999	0
23	11	2003	13.09570503	0.576666667	-9999	-9999	0
24	11	2003	0.025231019	0.576666667	-9999	-9999	0
25	11	2003	3.349933624	0.576666667	-9999	-9999	0
26	11	2003	9.915902138	0.576666667	-9999	-9999	0
27	11	2003	0.036661804	0.576666667	-9999	-9999	0
28	11	2003	0.053597003	0.576666667	-9999	-9999	0
29	11	2003	2.94563961	0.576666667	-9999	-9999	0
30	11	2003	3.607854366	0.576666667	-9999	-9999	0
1	12	2003	0.755437374	0.419354839	-9999	-9999	0
2	12	2003	0.751179934	0.419354839	-9999	-9999	0
3	12	2003	0.011494474	0.419354839	-9999	-9999	0
4	12	2003	4.62E-05	0.419354839	-9999	-9999	0
5	12	2003	0.094923623	0.419354839	-9999	-9999	0
6	12	2003	0	0.419354839	-9999	-9999	0
7	12	2003	0.000172991	0.419354839	-9999	-9999	0
8	12	2003	0.000953142	0.419354839	-9999	-9999	0
9	12	2003	0.127481908	0.419354839	-9999	-9999	0
10	12	2003	3.28048563	0.419354839	-9999	-9999	0
11	12	2003	5.767091751	0.419354839	-9999	-9999	0
12	12	2003	4.588404655	0.419354839	-9999	-9999	0
13	12	2003	2.656391144	0.419354839	-9999	-9999	0
14	12	2003	0.297673523	0.419354839	-9999	-9999	0
15	12	2003	0.006309635	0.419354839	-9999	-9999	0
16	12	2003	0.029051865	0.419354839	-9999	-9999	0
17	12	2003	0.016021799	0.419354839	-9999	-9999	0
18	12	2003	0.04716938	0.419354839	-9999	-9999	0
19	12	2003	0.128132075	0.419354839	-9999	-9999	0
20	12	2003	9.789636612	0.419354839	-9999	-9999	0
21	12	2003	0.680556476	0.419354839	-9999	-9999	0
22	12	2003	2.818528891	0.419354839	-9999	-9999	0
23	12	2003	0.964183271	0.419354839	-9999	-9999	0
24	12	2003	0.089533992	0.419354839	-9999	-9999	0
25	12	2003	0.010644671	0.419354839	-9999	-9999	0
26	12	2003	0.122405395	0.419354839	-9999	-9999	0
27	12	2003	1.825414896	0.419354839	-9999	-9999	0
28	12	2003	0.007133943	0.419354839	-9999	-9999	0
29	12	2003	6.426471233	0.419354839	-9999	-9999	0
30	12	2003	3.181674004	0.419354839	-9999	-9999	0
31	12	2003	10.44369793	0.419354839	-9999	-9999	0
1	1	2004	2.557673454	0.506451613	-9999	-9999	0
2	1	2004	0.032623287	0.506451613	-9999	-9999	0
3	1	2004	0.631847918	0.506451613	-9999	-9999	0
4	1	2004	0.186804608	0.506451613	-9999	-9999	0
5	1	2004	0.515891135	0.506451613	-9999	-9999	0
6	1	2004	1.574183583	0.506451613	-9999	-9999	0
7	1	2004	0.582495809	0.506451613	-9999	-9999	0
8	1	2004	3.83621335	0.506451613	-9999	-9999	0
9	1	2004	1.585961103	0.506451613	-9999	-9999	0
10	1	2004	3.711055517	0.506451613	-9999	-9999	0
11	1	2004	0.782808065	0.506451613	-9999	-9999	0
12	1	2004	5.037230015	0.506451613	-9999	-9999	0
13	1	2004	0.051394235	0.506451613	-9999	-9999	0
14	1	2004	5.911453247	0.506451613	-9999	-9999	0
15	1	2004	3.21365428	0.506451613	-9999	-9999	0
16	1	2004	0.043184381	0.506451613	-9999	-9999	0
17	1	2004	2.319108486	0.506451613	-9999	-9999	0
18	1	2004	0.231289357	0.506451613	-9999	-9999	0
19	1	2004	3.247560501	0.506451613	-9999	-9999	0
20	1	2004	3.724899769	0.506451613	-9999	-9999	0
21	1	2004	2.945916414	0.506451613	-9999	-9999	0
22	1	2004	4.800799847	0.506451613	-9999	-9999	0
23	1	2004	4.550010681	0.506451613	-9999	17.12	0
24	1	2004	0.096122287	0.506451613	-9999	-9999	0
25	1	2004	0.250871181	0.506451613	-9999	-9999	0
26	1	2004	0.155689403	0.506451613	-9999	-9999	0
27	1	2004	2.417369366	0.506451613	-9999	-9999	0
28	1	2004	0	0.506451613	-9999	-9999	0
29	1	2004	0	0.506451613	-9999	-9999	0
30	1	2004	11.91502762	0.506451613	-9999	-9999	0
31	1	2004	3.600152731	0.506451613	-9999	-9999	0
1	2	2004	6.083694935	0.789655172	-9999	-9999	0
2	2	2004	0.314430773	0.789655172	-9999	-9999	0
3	2	2004	0.256385386	0.789655172	-9999	-9999	0
4	2	2004	0.012601374	0.789655172	-9999	-9999	0
5	2	2004	1.430828571	0.789655172	-9999	-9999	0
6	2	2004	4.045301437	0.789655172	-9999	-9999	0
7	2	2004	4.23739481	0.789655172	-9999	-9999	0
8	2	2004	0.087054744	0.789655172	-9999	-9999	0
9	2	2004	0	0.789655172	-9999	-9999	0
10	2	2004	0.000266884	0.789655172	-9999	-9999	0
11	2	2004	0.042719293	0.789655172	-9999	-9999	0
12	2	2004	0.025436588	0.789655172	-9999	-9999	0
13	2	2004	0.489788324	0.789655172	-9999	-9999	0
14	2	2004	0.689196825	0.789655172	-9999	-9999	0
15	2	2004	1.118160725	0.789655172	-9999	-9999	0
16	2	2004	0.077270918	0.789655172	-9999	-9999	0
17	2	2004	3.444951773	0.789655172	-9999	-9999	0
18	2	2004	1.231282115	0.789655172	-9999	-9999	0
19	2	2004	0.002455634	0.789655172	-9999	-9999	0
20	2	2004	0.073173858	0.789655172	-9999	-9999	0
21	2	2004	0.012850896	0.789655172	-9999	-9999	0
22	2	2004	0.59998858	0.789655172	-9999	-9999	0
23	2	2004	1.449484825	0.789655172	-9999	18.91	0
24	2	2004	2.871545315	0.789655172	-9999	-9999	0
25	2	2004	0	0.789655172	-9999	-9999	0
26	2	2004	0.880157351	0.789655172	-9999	-9999	0
27	2	2004	1.268919587	0.789655172	-9999	-9999	0
28	2	2004	0.637294769	0.789655172	-9999	-9999	0
29	2	2004	0.524581611	0.789655172	-9999	-9999	0
1	3	2004	0.234984264	1.212903226	-9999	-9999	0
2	3	2004	0.033175893	1.212903226	-9999	-9999	0
3	3	2004	0.310104877	1.212903226	-9999	-9999	0
4	3	2004	0.530906141	1.212903226	-9999	-9999	0
5	3	2004	1.622265458	1.212903226	-9999	-9999	0
6	3	2004	3.306494236	1.212903226	-9999	-9999	0
7	3	2004	0.512372732	1.212903226	-9999	-9999	0
8	3	2004	0.02300651	1.212903226	-9999	-9999	0
9	3	2004	0.353384525	1.212903226	-9999	-9999	0
10	3	2004	0.787073493	1.212903226	-9999	-9999	0
11	3	2004	0.922429383	1.212903226	-9999	-9999	0
12	3	2004	5.099205971	1.212903226	-9999	-9999	0
13	3	2004	1.093247294	1.212903226	-9999	-9999	0
14	3	2004	0.849463344	1.212903226	-9999	-9999	0
15	3	2004	0.076742634	1.212903226	-9999	-9999	0
16	3	2004	0.000152752	1.212903226	-9999	-9999	0
17	3	2004	0.006047464	1.212903226	-9999	-9999	0
18	3	2004	0.295505226	1.212903226	-9999	-9999	0
19	3	2004	3.555567265	1.212903226	-9999	-9999	0
20	3	2004	0.065874875	1.212903226	-9999	-9999	0
21	3	2004	3.450063705	1.212903226	-9999	-9999	0
22	3	2004	3.533337593	1.212903226	-9999	-9999	0
23	3	2004	1.604652166	1.212903226	-9999	-9999	0
24	3	2004	0.113324419	1.212903226	-9999	-9999	0
25	3	2004	0.128927886	1.212903226	-9999	-9999	0
26	3	2004	0.243019685	1.212903226	-9999	-9999	0
27	3	2004	0.00557777	1.212903226	-9999	-9999	0
28	3	2004	0.000824414	1.212903226	-9999	-9999	0
29	3	2004	0.028453613	1.212903226	-9999	-9999	0
30	3	2004	0.000513549	1.212903226	-9999	-9999	0
31	3	2004	2.212501287	1.212903226	-9999	-9999	0
1	4	2004	2.247310877	1.946666667	-9999	19.05	0
2	4	2004	0.884082377	1.946666667	-9999	-9999	0
